transaction_id,amount,transaction_type,channel,time_of_day_hour,account_age_days,daily_transaction_count,failed_login_attempts,distance_from_home_km,is_foreign_transaction,is_fraud
TXN-11227,31.9,Payment,ATM,20,700,1,0,20.8,0,0
TXN-11228,47.64,Purchase,POS_Terminal,10,27,1,0,24.2,0,0
TXN-11229,3962.91,Transfer,Mobile_App,12,519,2,2,2.5,0,1
TXN-11230,1314.07,Purchase,Web_Browser,17,50,4,0,16.3,0,1
TXN-11231,35.22,Payment,ATM,15,12,5,0,29.8,0,0
TXN-11232,11.25,Payment,Web_Browser,7,382,1,1,5.9,0,0
TXN-11233,19.06,Payment,Mobile_App,15,99,4,0,1.3,0,0
TXN-11234,42.49,Cash_Out,Mobile_App,8,377,10,0,0.4,0,0
TXN-11235,161.46,Transfer,POS_Terminal,13,243,2,0,1.7,0,0
TXN-11236,103.73,Purchase,Web_Browser,13,35,1,0,0.1,0,0
TXN-11237,146.87,Transfer,Web_Browser,19,808,2,1,5.9,0,0
TXN-11238,105.98,Purchase,POS_Terminal,12,181,4,0,5.3,0,0
TXN-11239,20.89,Payment,POS_Terminal,10,398,7,0,1.8,0,0
TXN-11240,297.3,Purchase,ATM,9,209,3,1,15.8,0,0
TXN-11241,114.66,Debit,Mobile_App,19,279,5,0,1887.8,0,0
TXN-11242,329.22,Debit,Web_Browser,8,109,6,0,34.7,1,0
TXN-11243,291.15,Debit,Web_Browser,12,68,4,0,4.4,0,0
TXN-11244,4745.54,Debit,POS_Terminal,8,235,5,2,1518.6,0,1
TXN-11245,33.48,Cash_Out,Web_Browser,17,175,3,0,41.4,0,0
TXN-11246,5.84,Payment,Mobile_App,13,149,2,0,35.5,0,0
TXN-11247,64.47,Payment,POS_Terminal,11,335,2,0,32.4,0,0
TXN-11248,52.49,Purchase,Web_Browser,11,352,3,2,23.2,0,0
TXN-11249,28.82,Cash_Out,Mobile_App,18,15,2,0,5.2,0,0
TXN-11250,33.15,Debit,Mobile_App,14,125,3,0,1.3,0,0
TXN-11251,91.76,Transfer,Mobile_App,16,160,2,0,10.0,0,0
TXN-11252,8.3,Payment,Mobile_App,19,31,4,1,0.8,0,0
TXN-11253,196.52,Payment,Mobile_App,19,81,3,0,97.3,0,0
TXN-11254,2750.81,Cash_Out,Mobile_App,11,16,3,0,6.7,0,1
TXN-11255,38.22,Transfer,Web_Browser,21,1500,5,0,47.7,0,0
TXN-11256,50.6,Payment,Web_Browser,2,401,4,0,22.3,0,0
TXN-11257,75.0,Transfer,Web_Browser,11,28,6,0,7.9,0,0
TXN-11258,123.34,Payment,POS_Terminal,19,7,6,0,1.9,0,0
TXN-11259,415.21,Cash_Out,Mobile_App,10,382,3,0,4.1,0,1
TXN-11260,32.26,Payment,Mobile_App,10,174,4,0,16.8,0,0
TXN-11261,213.57,Debit,POS_Terminal,10,464,5,1,26.6,0,0
TXN-11262,43.75,Payment,Mobile_App,15,772,1,0,58.3,0,0
TXN-11263,36.67,Transfer,ATM,12,275,2,0,2.1,0,0
TXN-11264,42.18,Payment,POS_Terminal,16,63,5,1,2.5,0,0
TXN-11265,161.25,Payment,Web_Browser,19,458,6,0,0.7,0,0
TXN-11266,30.81,Transfer,ATM,15,936,2,1,4.5,0,0
TXN-11267,60.75,Transfer,Mobile_App,9,261,5,0,25.8,0,0
TXN-11268,32.69,Cash_Out,Mobile_App,20,344,3,0,3.3,0,0
TXN-11269,35.57,Payment,Web_Browser,10,124,8,0,11.9,0,0
TXN-11270,210.76,Cash_Out,Mobile_App,8,145,4,0,8.9,0,0
TXN-11271,54.02,Purchase,ATM,6,399,3,0,5.9,0,0
TXN-11272,28.05,Debit,Mobile_App,14,789,4,0,14.4,0,0
TXN-11273,35.37,Payment,Web_Browser,7,298,3,0,10.5,0,0
TXN-11274,5924.58,Transfer,Web_Browser,7,468,3,0,6.1,0,1
TXN-11275,51.82,Payment,Web_Browser,10,57,2,0,17.5,0,0
TXN-11276,54.73,Payment,Mobile_App,10,72,4,0,4.9,0,0
TXN-11277,40.49,Purchase,Mobile_App,14,228,3,0,360.7,0,0
TXN-11278,155.1,Payment,POS_Terminal,18,59,1,1,47.3,0,0
TXN-11279,97.18,Transfer,Mobile_App,17,303,4,0,617.8,0,0
TXN-11280,3433.23,Cash_Out,POS_Terminal,10,104,1,0,8.1,0,1
TXN-11281,62.17,Debit,Web_Browser,9,471,2,0,20.6,0,0
TXN-11282,24.17,Cash_Out,POS_Terminal,21,496,5,0,548.1,0,0
TXN-11283,50.72,Payment,Web_Browser,0,187,4,1,5.9,0,0
TXN-11284,27.38,Payment,Mobile_App,19,60,4,4,18.3,0,0
TXN-11285,66.39,Transfer,Web_Browser,8,313,3,0,1556.5,0,1
TXN-11286,49.23,Payment,POS_Terminal,20,1480,5,0,25.6,0,0
TXN-11287,4616.88,Transfer,Mobile_App,11,293,1,0,5.3,0,1
TXN-11288,62.98,Payment,ATM,12,11,2,0,41.7,0,0
TXN-11289,73.6,Payment,Mobile_App,16,6,4,0,12.8,0,1
TXN-11290,162.45,Transfer,Mobile_App,14,116,2,0,6.5,0,0
TXN-11291,118.93,Payment,Mobile_App,10,66,7,0,8.2,0,0
TXN-11292,141.33,Cash_Out,ATM,14,504,5,0,6.4,0,0
TXN-11293,38.4,Cash_Out,Mobile_App,16,559,6,0,2.4,0,0
TXN-11294,72.8,Debit,POS_Terminal,4,90,5,0,1.1,0,0
TXN-11295,309.48,Payment,POS_Terminal,1,119,4,1,5.8,0,0
TXN-11296,49.56,Payment,Mobile_App,12,81,3,0,9.2,0,0
TXN-11297,62.14,Payment,Mobile_App,7,718,3,1,6.7,1,0
TXN-11298,62.97,Cash_Out,Web_Browser,15,210,4,0,0.2,0,0
TXN-11299,49.21,Debit,Mobile_App,9,321,1,0,13.0,0,0
TXN-11300,197.98,Payment,POS_Terminal,12,162,4,1,2.3,0,0
TXN-11301,35.09,Purchase,Mobile_App,8,300,4,0,3.6,0,0
TXN-11302,160.76,Payment,Mobile_App,14,147,3,0,1.9,0,0
TXN-11303,117.86,Transfer,POS_Terminal,7,125,4,0,11.0,0,0
TXN-11304,3480.98,Debit,Mobile_App,2,302,2,1,397.3,0,1
TXN-11305,36.2,Purchase,Mobile_App,5,269,5,0,4.4,0,0
TXN-11306,52.84,Debit,Mobile_App,21,105,2,0,9.0,0,0
TXN-11307,174.03,Debit,Mobile_App,7,49,2,0,2.8,0,0
TXN-11308,160.27,Payment,Web_Browser,16,138,3,0,8.9,0,0
TXN-11309,121.51,Debit,POS_Terminal,6,161,3,0,6.3,0,0
TXN-11310,50.08,Payment,Mobile_App,7,298,2,0,29.6,0,0
TXN-11311,57.03,Purchase,Web_Browser,13,738,6,0,23.8,0,0
TXN-11312,102.14,Transfer,Web_Browser,12,12,5,1,74.1,0,0
TXN-11313,43.08,Debit,Mobile_App,20,84,4,0,11.3,0,0
TXN-11314,126.16,Transfer,Mobile_App,20,65,5,1,12.8,0,0
TXN-11315,63.54,Cash_Out,ATM,17,210,4,0,44.0,0,0
TXN-11316,150.5,Transfer,Web_Browser,14,169,2,0,7.7,0,0
TXN-11317,13.27,Debit,Web_Browser,12,392,5,0,12.2,0,0
TXN-11318,29.75,Payment,Web_Browser,11,84,3,0,7.1,0,0
TXN-11319,39.14,Payment,Mobile_App,20,271,3,0,11.8,0,0
TXN-11320,3588.76,Payment,Web_Browser,14,646,3,0,1.3,1,1
TXN-11321,37.49,Payment,Web_Browser,14,725,8,0,23.0,0,0
TXN-11322,483.08,Purchase,Web_Browser,9,957,4,0,63.3,0,0
TXN-11323,16.14,Payment,Mobile_App,4,446,3,0,1.0,0,0
TXN-11324,151.36,Purchase,Mobile_App,20,710,1,0,24.2,0,0
TXN-11325,186.83,Payment,Mobile_App,10,81,4,0,4.2,0,0
TXN-11326,89.86,Payment,ATM,12,67,3,0,3.3,0,0
TXN-11327,39.82,Debit,Mobile_App,7,2,3,0,17.7,0,0
TXN-11328,53.56,Cash_Out,Mobile_App,18,369,5,0,0.7,0,0
TXN-11329,123.6,Transfer,Mobile_App,2,832,1,0,9.3,0,0
TXN-11330,11.04,Cash_Out,Mobile_App,18,63,2,0,0.0,0,0
TXN-11331,28.95,Debit,Web_Browser,7,304,3,0,12.1,1,0
TXN-11332,31.89,Payment,Web_Browser,19,412,5,1,9.3,0,0
TXN-11333,94.12,Purchase,Web_Browser,16,788,3,0,37.1,0,0
TXN-11334,162.22,Purchase,Mobile_App,8,313,2,0,19.1,0,0
TXN-11335,395.83,Cash_Out,Web_Browser,14,1055,6,0,2.0,1,0
TXN-11336,8.46,Payment,Mobile_App,10,127,4,0,6.6,0,0
TXN-11337,2896.57,Cash_Out,Mobile_App,8,130,2,0,40.2,0,1
TXN-11338,38.78,Payment,Mobile_App,18,235,3,0,19.4,0,0
TXN-11339,95.21,Payment,Mobile_App,12,146,4,0,13.5,0,0
TXN-11340,8379.96,Payment,Mobile_App,12,1,3,0,12.3,0,1
TXN-11341,16.8,Transfer,Web_Browser,8,395,3,0,7.6,0,0
TXN-11342,79.55,Purchase,Web_Browser,11,418,2,0,13.2,0,0
TXN-11343,5073.04,Debit,POS_Terminal,19,413,1,0,677.7,0,1
TXN-11344,73.11,Debit,Mobile_App,11,127,6,0,2.0,0,0
TXN-11345,53.19,Transfer,Mobile_App,20,222,3,0,52.5,0,0
TXN-11346,49.42,Payment,Mobile_App,20,134,3,0,4.1,0,0
TXN-11347,36.9,Transfer,ATM,8,5,3,0,8.9,1,0
TXN-11348,5357.45,Purchase,Web_Browser,8,248,2,0,0.3,0,1
TXN-11349,75.31,Payment,Web_Browser,18,40,7,0,12.0,1,0
TXN-11350,287.35,Purchase,Mobile_App,12,26,9,1,7.2,0,0
TXN-11351,6508.28,Cash_Out,Web_Browser,0,423,3,0,4.3,0,1
TXN-11352,41.56,Transfer,Mobile_App,10,3,4,0,63.5,0,0
TXN-11353,93.77,Debit,Web_Browser,14,959,4,0,8.4,0,0
TXN-11354,51.4,Transfer,ATM,17,218,3,0,8.0,0,0
TXN-11355,61.82,Purchase,ATM,7,1223,4,0,9.3,0,0
TXN-11356,30.37,Purchase,Web_Browser,7,18,2,0,1.9,0,0
TXN-11357,124.63,Transfer,Mobile_App,20,263,3,0,7.5,0,0
TXN-11358,6.22,Payment,ATM,17,129,5,0,6.2,0,0
TXN-11359,20.23,Cash_Out,Web_Browser,14,557,5,0,1454.4,0,0
TXN-11360,385.86,Purchase,Mobile_App,17,135,4,0,29.1,0,0
TXN-11361,15.98,Payment,Mobile_App,12,91,3,1,3.2,0,0
TXN-11362,22.83,Cash_Out,Mobile_App,17,585,1,1,14.0,0,1
TXN-11363,24.84,Cash_Out,Mobile_App,11,141,5,2,0.6,0,0
TXN-11364,31.78,Debit,Mobile_App,9,6,2,0,5.7,0,0
TXN-11365,53.55,Payment,Web_Browser,16,149,3,1,9.6,0,0
TXN-11366,160.61,Debit,Mobile_App,12,319,2,0,1.2,0,0
TXN-11367,88.01,Purchase,Mobile_App,22,89,4,1,11.8,0,0
TXN-11368,43.12,Payment,Web_Browser,11,170,4,0,5.6,0,0
TXN-11369,313.92,Payment,POS_Terminal,20,18,4,0,506.0,0,0
TXN-11370,35.97,Purchase,Web_Browser,20,267,2,0,771.0,0,0
TXN-11371,57.83,Payment,Mobile_App,9,424,3,0,4.2,0,0
TXN-11372,61.51,Purchase,ATM,17,160,2,0,1.6,0,0
TXN-11373,2540.33,Transfer,ATM,12,164,3,1,0.6,0,1
TXN-11374,17.27,Payment,Mobile_App,20,28,3,0,1.4,0,0
TXN-11375,19.61,Purchase,Mobile_App,12,68,2,0,17.1,0,0
TXN-11376,140.15,Transfer,Web_Browser,17,51,5,1,29.0,0,1
TXN-11377,325.31,Transfer,POS_Terminal,13,198,2,0,2.6,0,0
TXN-11378,37.94,Transfer,ATM,9,227,4,1,7.7,0,0
TXN-11379,15.46,Cash_Out,POS_Terminal,8,893,1,0,6.6,0,0
TXN-11380,16.61,Payment,Web_Browser,12,23,3,0,2285.6,0,0
TXN-11381,153.89,Transfer,Web_Browser,17,275,5,0,3.0,0,0
TXN-11382,10.11,Purchase,Mobile_App,14,225,3,0,46.0,0,0
TXN-11383,58.2,Payment,Mobile_App,16,218,2,4,19.6,0,0
TXN-11384,45.78,Cash_Out,Mobile_App,10,620,1,1,46.5,0,0
TXN-11385,27.79,Payment,Web_Browser,13,70,6,0,4.9,0,0
TXN-11386,23.14,Debit,Web_Browser,4,13,3,0,1803.4,0,0
TXN-11387,109.53,Payment,Web_Browser,18,335,2,0,19.8,0,0
TXN-11388,118.8,Purchase,Mobile_App,22,128,4,0,18.6,0,0
TXN-11389,175.44,Transfer,Web_Browser,12,6,4,0,0.3,0,0
TXN-11390,88.62,Payment,Mobile_App,1,87,4,0,905.8,0,0
TXN-11391,55.01,Payment,Mobile_App,8,112,3,0,2217.9,0,0
TXN-11392,64.28,Payment,POS_Terminal,15,288,2,0,1.9,0,0
TXN-11393,147.06,Transfer,Web_Browser,15,57,5,0,11.8,0,0
TXN-11394,9.9,Payment,ATM,17,160,4,0,5.7,0,0
TXN-11395,85.11,Debit,Mobile_App,9,198,3,0,31.7,0,0
TXN-11396,30.62,Transfer,Mobile_App,17,185,5,0,17.9,0,0
TXN-11397,79.53,Payment,Mobile_App,16,1095,2,0,3.8,0,0
TXN-11398,19.48,Cash_Out,Mobile_App,10,14,5,0,0.5,0,1
TXN-11399,127.75,Debit,POS_Terminal,14,905,2,0,5.2,0,0
TXN-11400,98.26,Payment,Web_Browser,8,262,3,1,0.6,0,0
TXN-11401,26.97,Payment,POS_Terminal,12,477,1,0,2.3,0,0
TXN-11402,34.22,Payment,Mobile_App,19,169,2,0,775.7,0,0
TXN-11403,31.22,Debit,POS_Terminal,12,182,3,0,20.5,0,0
TXN-11404,57.81,Cash_Out,Mobile_App,18,635,4,0,9.5,0,0
TXN-11405,415.62,Transfer,POS_Terminal,14,679,4,0,1554.9,0,1
TXN-11406,8.87,Debit,Mobile_App,8,82,7,0,2.5,0,0
TXN-11407,75.62,Debit,Mobile_App,14,67,3,0,5.7,1,0
TXN-11408,7731.94,Cash_Out,Web_Browser,13,206,6,0,1047.5,0,1
TXN-11409,32.11,Purchase,ATM,12,692,1,0,6.8,0,0
TXN-11410,10.24,Payment,Mobile_App,7,117,4,0,6.4,0,0
TXN-11411,44.66,Payment,Mobile_App,12,317,2,0,3.2,0,0
TXN-11412,16.16,Payment,POS_Terminal,6,370,2,0,13.6,0,0
TXN-11413,95.24,Payment,Mobile_App,7,453,4,0,24.9,0,0
TXN-11414,13.71,Transfer,Mobile_App,12,249,1,0,9.5,0,1
TXN-11415,51.93,Purchase,Mobile_App,10,155,6,0,1.8,0,0
TXN-11416,25.26,Payment,Mobile_App,20,1024,3,0,27.3,0,0
TXN-11417,7575.98,Payment,ATM,11,284,3,0,1.1,0,1
TXN-11418,262.38,Transfer,POS_Terminal,17,392,3,0,9.6,0,0
TXN-11419,38.13,Purchase,Web_Browser,13,127,7,0,4.5,0,0
TXN-11420,19.09,Payment,ATM,16,333,6,0,41.3,0,0
TXN-11421,290.77,Transfer,Mobile_App,10,90,1,0,20.1,0,0
TXN-11422,47.64,Payment,Mobile_App,20,85,1,0,12.5,0,0
TXN-11423,74.75,Payment,Mobile_App,13,377,2,0,16.5,0,0
TXN-11424,48.36,Purchase,Mobile_App,18,222,4,0,11.4,0,0
TXN-11425,44.45,Purchase,Mobile_App,11,345,3,0,2.4,0,0
TXN-11426,33.35,Payment,ATM,7,95,3,0,18.5,0,0
TXN-11427,8.26,Purchase,POS_Terminal,15,274,3,2,10.2,0,0
TXN-11428,319.74,Cash_Out,Mobile_App,0,177,1,1,15.1,0,0
TXN-11429,66.55,Purchase,Web_Browser,13,273,4,0,1929.9,0,0
TXN-11430,50.32,Transfer,Web_Browser,8,104,5,0,2.3,0,0
TXN-11431,138.12,Transfer,ATM,15,378,2,2,13.4,0,0
TXN-11432,31.2,Transfer,POS_Terminal,21,492,4,0,9.2,0,0
TXN-11433,79.02,Cash_Out,Web_Browser,12,91,4,0,1054.7,0,1
TXN-11434,25.29,Payment,POS_Terminal,18,108,9,0,4.1,0,0
TXN-11435,38.67,Payment,Web_Browser,13,325,5,0,15.0,0,0
TXN-11436,97.95,Payment,Web_Browser,13,357,3,0,0.9,1,0
TXN-11437,71.87,Debit,Mobile_App,20,366,4,0,8.5,0,0
TXN-11438,39.41,Payment,Mobile_App,19,345,3,0,11.1,0,0
TXN-11439,113.4,Cash_Out,Web_Browser,17,150,3,0,5.5,0,0
TXN-11440,25.1,Purchase,Mobile_App,10,151,3,1,25.8,1,0
TXN-11441,21.88,Payment,Mobile_App,14,89,4,1,0.9,0,0
TXN-11442,34.72,Cash_Out,Web_Browser,9,52,1,0,30.1,0,1
TXN-11443,43.36,Transfer,Mobile_App,12,354,2,0,19.3,0,0
TXN-11444,39.16,Purchase,Web_Browser,13,30,3,0,8.9,0,0
TXN-11445,35.63,Payment,Web_Browser,18,834,8,0,38.7,0,0
TXN-11446,134.78,Cash_Out,ATM,19,526,2,0,18.2,0,0
TXN-11447,245.59,Debit,Mobile_App,12,585,5,0,40.1,0,0
TXN-11448,47.92,Purchase,Mobile_App,1,712,2,2,9.6,0,0
TXN-11449,98.68,Cash_Out,Web_Browser,18,158,4,1,9.0,0,0
TXN-11450,26.18,Transfer,POS_Terminal,8,563,4,0,11.3,0,0
TXN-11451,7030.62,Cash_Out,ATM,15,52,2,1,1.0,0,1
TXN-11452,6566.08,Purchase,Mobile_App,2,7,3,0,35.9,0,1
TXN-11453,4157.92,Cash_Out,Mobile_App,12,461,8,0,772.4,0,1
TXN-11454,115.58,Payment,ATM,22,24,5,1,14.4,0,0
TXN-11455,26.39,Purchase,Mobile_App,7,1341,3,0,39.1,0,0
TXN-11456,151.61,Cash_Out,Web_Browser,12,337,4,1,75.9,0,0
TXN-11457,127.69,Cash_Out,Mobile_App,10,421,3,0,2.7,0,0
TXN-11458,166.6,Payment,Mobile_App,19,85,7,0,20.7,0,0
TXN-11459,151.99,Cash_Out,Mobile_App,19,337,5,0,13.0,0,0
TXN-11460,377.15,Transfer,Mobile_App,9,14,5,0,9.3,0,1
TXN-11461,90.69,Cash_Out,Web_Browser,6,546,4,0,57.0,0,0
TXN-11462,12.85,Payment,ATM,15,56,3,2,28.5,0,0
TXN-11463,62.11,Cash_Out,Mobile_App,11,359,5,0,17.9,0,0
TXN-11464,34.55,Purchase,POS_Terminal,15,77,3,0,7.2,0,0
TXN-11465,13.95,Payment,Mobile_App,3,22,1,0,16.5,1,1
TXN-11466,196.13,Purchase,Web_Browser,7,198,4,1,11.4,1,0
TXN-11467,40.2,Transfer,Mobile_App,16,56,2,0,4.3,0,0
TXN-11468,12.3,Purchase,ATM,9,393,3,0,9.0,0,0
TXN-11469,28.65,Debit,POS_Terminal,18,82,2,0,3.6,0,0
TXN-11470,525.87,Cash_Out,Web_Browser,5,126,6,2,10.4,0,0
TXN-11471,214.3,Debit,POS_Terminal,9,252,7,0,1597.7,0,0
TXN-11472,113.24,Purchase,Web_Browser,23,101,3,0,0.6,0,0
TXN-11473,102.59,Transfer,ATM,12,143,5,0,21.7,0,0
TXN-11474,22.12,Payment,Web_Browser,16,508,2,0,0.3,0,0
TXN-11475,20.52,Cash_Out,ATM,8,60,4,1,10.9,0,0
TXN-11476,95.39,Debit,Web_Browser,15,26,2,4,12.8,0,0
TXN-11477,267.32,Debit,Mobile_App,16,120,3,0,21.5,0,0
TXN-11478,19.76,Debit,Web_Browser,10,166,4,1,21.5,0,0
TXN-11479,49.57,Transfer,Mobile_App,18,235,6,0,8.1,0,0
TXN-11480,69.01,Debit,Web_Browser,14,140,4,0,1.0,0,0
TXN-11481,33.74,Payment,Mobile_App,11,469,3,0,17.7,0,0
TXN-11482,45.79,Transfer,Web_Browser,14,13,3,2,10.7,0,0
TXN-11483,19.52,Payment,Mobile_App,14,170,4,0,6.1,0,0
TXN-11484,74.35,Payment,Mobile_App,8,145,5,0,1914.3,0,0
TXN-11485,64.86,Transfer,Mobile_App,12,313,3,1,1.9,1,0
TXN-11486,101.12,Transfer,ATM,11,1017,3,0,1433.6,0,0
TXN-11487,44.52,Cash_Out,Mobile_App,12,215,1,0,9.2,0,0
TXN-11488,111.36,Transfer,Mobile_App,17,1301,4,0,9.7,0,0
TXN-11489,76.61,Transfer,Web_Browser,13,108,2,0,13.1,0,0
TXN-11490,187.79,Payment,Web_Browser,20,10,4,0,6.8,0,0
TXN-11491,41.89,Transfer,Mobile_App,10,55,3,2,37.9,0,0
TXN-11492,140.16,Payment,Mobile_App,12,151,4,0,10.3,0,0
TXN-11493,43.63,Payment,Mobile_App,17,115,4,1,8.3,0,0
TXN-11494,103.71,Cash_Out,ATM,14,31,6,0,0.7,0,0
TXN-11495,206.15,Cash_Out,Mobile_App,14,171,4,0,1847.5,0,0
TXN-11496,176.78,Cash_Out,Mobile_App,5,124,2,0,13.9,0,0
TXN-11497,44.53,Transfer,Mobile_App,12,40,2,0,13.1,0,0
TXN-11498,32.28,Transfer,Mobile_App,10,106,1,0,32.8,0,0
TXN-11499,144.19,Purchase,POS_Terminal,23,653,3,1,21.6,0,0
TXN-11500,34.69,Transfer,Mobile_App,10,108,3,0,30.3,1,0
TXN-11501,146.92,Transfer,Mobile_App,19,376,1,0,0.9,0,0
TXN-11502,16.53,Payment,Mobile_App,16,285,1,0,5.7,0,0
TXN-11503,87.68,Payment,Mobile_App,11,168,2,0,5.8,0,0
TXN-11504,37.78,Transfer,Mobile_App,14,82,4,1,16.1,0,0
TXN-11505,10.32,Transfer,POS_Terminal,18,139,6,1,8.9,0,0
TXN-11506,25.18,Cash_Out,POS_Terminal,19,270,4,0,22.5,0,0
TXN-11507,37.08,Transfer,ATM,8,130,3,0,7.3,0,0
TXN-11508,374.16,Cash_Out,POS_Terminal,11,73,2,0,3.8,0,0
TXN-11509,5.0,Debit,Web_Browser,11,38,6,0,5.2,0,0
TXN-11510,7975.93,Debit,Mobile_App,4,636,2,0,3.0,0,1
TXN-11511,38.52,Debit,POS_Terminal,14,175,2,0,3.3,1,0
TXN-11512,20.7,Purchase,POS_Terminal,18,295,5,0,3.7,0,0
TXN-11513,37.04,Payment,POS_Terminal,11,203,6,0,0.2,0,0
TXN-11514,47.09,Payment,Web_Browser,16,619,4,1,18.9,0,0
TXN-11515,27.94,Payment,Mobile_App,15,238,6,0,7.7,0,0
TXN-11516,78.05,Cash_Out,POS_Terminal,11,197,4,0,0.3,0,0
TXN-11517,265.53,Purchase,Web_Browser,7,776,5,0,6.9,0,0
TXN-11518,51.96,Payment,ATM,16,382,2,1,35.4,1,0
TXN-11519,27.48,Purchase,Mobile_App,18,36,4,2,10.7,0,0
TXN-11520,48.92,Payment,Mobile_App,16,59,6,1,64.9,0,0
TXN-11521,38.55,Purchase,Mobile_App,1,465,1,0,11.6,0,0
TXN-11522,163.49,Transfer,POS_Terminal,9,543,4,0,49.4,0,0
TXN-11523,34.32,Payment,Mobile_App,6,237,4,0,3.4,0,0
TXN-11524,88.89,Transfer,Mobile_App,14,243,4,0,5.1,0,0
TXN-11525,5843.34,Payment,ATM,17,300,3,3,18.1,0,1
TXN-11526,60.75,Payment,Mobile_App,7,174,6,0,64.9,0,0
TXN-11527,17.53,Payment,POS_Terminal,18,343,3,0,26.2,0,0
TXN-11528,29.54,Debit,Mobile_App,14,35,1,0,12.1,0,0
TXN-11529,45.14,Transfer,POS_Terminal,16,976,4,0,1.3,0,0
TXN-11530,16.6,Payment,Web_Browser,21,417,4,1,6.8,0,0
TXN-11531,20.5,Cash_Out,ATM,6,300,2,0,1.4,0,0
TXN-11532,33.79,Debit,ATM,19,115,4,0,5.6,0,0
TXN-11533,76.85,Payment,Mobile_App,7,53,4,0,1170.6,0,0
TXN-11534,223.23,Transfer,Mobile_App,12,158,3,0,2029.5,0,1
TXN-11535,71.32,Payment,Mobile_App,18,326,6,0,27.2,0,0
TXN-11536,61.99,Payment,Web_Browser,19,302,1,0,1545.6,0,0
TXN-11537,58.54,Cash_Out,POS_Terminal,13,145,5,0,5.5,0,0
TXN-11538,5914.88,Payment,Mobile_App,14,286,2,2,4.5,0,1
TXN-11539,49.64,Transfer,Web_Browser,16,505,4,0,5.3,0,0
TXN-11540,95.9,Debit,Mobile_App,18,8,4,0,6.7,0,1
TXN-11541,140.64,Payment,POS_Terminal,7,180,4,1,4.2,1,0
TXN-11542,5.0,Cash_Out,ATM,18,427,2,0,42.9,0,0
TXN-11543,112.34,Payment,Mobile_App,13,237,3,0,8.2,0,0
TXN-11544,40.67,Purchase,Mobile_App,12,317,2,0,1.8,0,0
TXN-11545,89.53,Transfer,Mobile_App,12,219,2,0,651.4,0,0
TXN-11546,78.29,Debit,Web_Browser,13,1444,4,2,3.1,0,0
TXN-11547,47.86,Cash_Out,Web_Browser,20,17,4,0,3.7,0,0
TXN-11548,92.35,Payment,Mobile_App,14,203,3,0,5.0,0,0
TXN-11549,72.62,Cash_Out,Mobile_App,21,29,4,0,2.0,0,1
TXN-11550,52.58,Purchase,Mobile_App,8,53,5,0,19.2,1,0
TXN-11551,48.94,Cash_Out,Web_Browser,16,145,4,0,23.5,0,0
TXN-11552,20.34,Debit,Web_Browser,18,51,1,1,7.5,1,0
TXN-11553,55.39,Purchase,Mobile_App,16,995,4,1,17.5,0,0
TXN-11554,7.46,Payment,POS_Terminal,14,881,3,0,7.4,0,0
TXN-11555,72.81,Payment,Web_Browser,14,123,6,0,2.7,0,0
TXN-11556,115.48,Cash_Out,Mobile_App,18,307,2,0,7.6,0,1
TXN-11557,12.82,Transfer,Mobile_App,18,229,2,0,12.2,0,0
TXN-11558,41.39,Debit,POS_Terminal,7,508,3,0,0.6,0,0
TXN-11559,225.76,Purchase,ATM,18,297,3,0,15.9,0,0
TXN-11560,484.36,Transfer,Mobile_App,12,1,2,0,20.4,0,0
TXN-11561,49.57,Payment,Mobile_App,9,433,6,0,29.5,0,0
TXN-11562,58.12,Debit,Mobile_App,19,413,5,1,1.6,0,0
TXN-11563,50.84,Payment,Web_Browser,12,214,2,0,0.0,0,0
TXN-11564,5695.73,Debit,Mobile_App,17,700,5,4,1.1,0,1
TXN-11565,187.84,Transfer,Mobile_App,10,718,4,0,38.7,0,0
TXN-11566,54.78,Cash_Out,Web_Browser,0,223,4,0,21.8,0,0
TXN-11567,13.85,Payment,Web_Browser,13,281,2,0,2248.7,1,1
TXN-11568,70.61,Cash_Out,Mobile_App,7,1500,3,0,10.9,0,0
TXN-11569,37.16,Transfer,Mobile_App,17,107,3,0,11.2,0,0
TXN-11570,17.82,Cash_Out,Web_Browser,10,118,5,0,5.3,0,0
TXN-11571,17.82,Payment,Mobile_App,12,61,2,0,27.7,0,0
TXN-11572,48.91,Debit,Mobile_App,6,679,2,0,26.6,0,0
TXN-11573,102.19,Purchase,POS_Terminal,10,410,1,0,7.5,0,0
TXN-11574,96.65,Payment,Mobile_App,17,34,3,0,6.0,0,0
TXN-11575,182.31,Payment,Web_Browser,8,1202,3,0,20.1,0,0
TXN-11576,25.61,Payment,ATM,15,394,3,1,0.4,0,0
TXN-11577,37.72,Cash_Out,Mobile_App,20,571,2,0,29.5,0,0
TXN-11578,103.08,Cash_Out,Mobile_App,16,15,7,0,8.9,0,0
TXN-11579,112.25,Transfer,Web_Browser,18,211,3,0,8.7,0,0
TXN-11580,32.43,Payment,POS_Terminal,7,360,1,0,16.6,0,0
TXN-11581,27.47,Transfer,ATM,9,235,2,1,15.6,0,1
TXN-11582,87.46,Cash_Out,Web_Browser,19,330,5,0,4.6,0,0
TXN-11583,131.54,Transfer,Mobile_App,16,511,5,0,43.0,0,0
TXN-11584,43.06,Purchase,Web_Browser,15,141,2,0,64.4,0,0
